teacher_legacy_id,teacher_id,teacher_name,teacher_department,rating_legacy_id,date,class,comment,quality,difficulty,attendance_mandatory,would_take_again,grade,is_online,textbook_use,thumbs_up,thumbs_down
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,32248052,2019-09-26 14:40:38 +0000 UTC,ESM2204,"Gives 2-3 homeworks per week, but they are very necessary in order to do well in the class. Very clearly lays out her slides and explains every topic very well. The teaching and homework is so useful that studying is not always necessary for an A on the test, plus grading is very fair. Have had 2 classes with Davison, I highly recommend her.",5,3,mandatory,1,A,False,5,0,0
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,31218192,2019-01-07 23:18:00 +0000 UTC,ESM2104,Her homework took hours and if you put in the effort to learn it the tests are easy compared. You must actually understand your HW's and she is very helpful in her plentiful office hours,5,4,non mandatory,1,A-,False,0,0,0
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,31062486,2018-12-17 13:25:41 +0000 UTC,ESM2104,"Very fair with grading. The tests are difficult, but she prepares you well for them. I feel I learned more by having Davison rather than one of the easier professors. If you don't do well in her class, you either didn't do the homeworks or just can't do statics.",5,3,mandatory,1,A,False,0,1,0
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,29406771,2018-01-07 20:39:33 +0000 UTC,ESM2104,"Prof. Davison is probably the best professor for statics at VT. She is super helpful, caring, and patient. She is very accessible with 5 days a week office hours. I highly recommend working on your homework during her office hours. She will go out of her way to make sure you understand the material. Just like any statics class, you have to do HW.",5,3,mandatory,1,A,False,0,3,0
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,29301244,2017-12-21 01:20:46 +0000 UTC,ESM2204,"Dr. Davison was a tough professor in statics, but she really valued that her students understand the material. She always took time to answer as many questions as students had in class. Her office hours were incredibly helpful. The only problem people had with her were her difficult tests and her very few math mistakes in lectures. Solid professor.",5,4,non mandatory,1,B,False,0,4,1
2182249,VGVhY2hlci0yMTgyMjQ5,Sneha Davison,Engineering,29128749,2017-12-11 11:54:46 +0000 UTC,ESM2204,Do all the homework and the practice tests. Makes sure you understand it completely and you'll be fine on the test. She gives lots of partial credit and sometimes will give bonus points. I went to her office hours all the time and she was super helpful.,5,4,non mandatory,1,A,False,5,5,0
3101993,VGVhY2hlci0zMTAxOTkz,Behzah Hamedi,Mechanical Engineering,41534050,2025-07-30 05:20:56 +0000 UTC,ME3304,"Great instructor, very fair grader",5,2,mandatory,1,B-,False,3,0,0
3101993,VGVhY2hlci0zMTAxOTkz,Behzah Hamedi,Mechanical Engineering,41261704,2025-05-13 02:34:51 +0000 UTC,ME3304,.Bez-daddy,2,3,,,A,False,,0,0
3090938,VGVhY2hlci0zMDkwOTM4,Saadbin Khan,Mechanical Engineering,41536002,2025-07-30 22:58:54 +0000 UTC,ME2134,"Not the most experienced lecturer, but he made an infamous course way less scary. Lectures were clear and focused on what's on the exam, he made sure that we know what to expect. There were extra work to help boost grades, which helped me avoid a C. Practice problems were a bit harder than the examples, but nothing too crazy. Overall solid.",5,2,non mandatory,1,A-,False,3,0,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,41509695,2025-07-18 20:54:07 +0000 UTC,ECE3504,"His lectures were very disorganized and mainly talked about his days in the military. Class material wasn't too difficult to understand, that being said we probably only went through half of what was on the syllabus because of the disorganized structure.",1,3,non mandatory,,A,False,3,0,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,41293628,2025-05-15 16:40:32 +0000 UTC,ECE3504,"EXTREMELY disorganized and a very poor lecturer. Has struggled with grading every semester. Rambles rather than teaches, and we didn't even touch 1/3 of the syllabus. The majority of his students realize his lectures add nothing of value and skip class.  &#8220;A poor reflection on VT ECE&#8221; is fitting.",1,3,non mandatory,,A,False,3,0,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,41044148,2025-05-15 16:13:21 +0000 UTC,ECE3504,"Does not reply to emails. Like ever. Like even to infrastructural ones concerning not being able to attend a test due to validated reasons. Would have been a problem, if the class was not this stupidly easy. Biweekly 1-hour long homeworks, easy projects (you could use AI to generate code for project one), take-home online tests.",4,1,non mandatory,,A,False,3,0,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,41282779,2025-05-14 19:07:33 +0000 UTC,ECE3504,"One of the most disorganized and incompetent professors ever. DO NOT TAKE we did not learn 1/3 of the syllabus. Yes the class is easy, yes you will get a good grade, but it will be an incredible waste of your time and you won't learn anything. I would rate him 0/5 if I could. Truly one of the scourges of the ECE dept DO NOT WASTE YOUR TIME WITH HIM",1,1,non mandatory,,A,False,3,1,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,41221982,2025-05-09 03:08:00 +0000 UTC,ECE3504,"I'm giving Dr. Ransbottom a 2/5 because he's a really nice guy and he obviously knows his stuff. However, his class was an absolute mess. Deviating from course schedule and going on tangents 5was a regular occurrence, he constantly struggled with grading assignments on time/accurately, and we didn't even cover 1/3 of the syllabus.",2,2,non mandatory,,A,False,3,1,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,39028505,2024-03-06 15:43:01 +0000 UTC,ECE4805,"Constantly lectures what working in the industry is like despite having worked ZERO days in the industry himself. Feels the need to gatekeep our graduation based on his arbitrary, immature, inconsistent decisions. This man takes what should be our most empowering and rewarding experience and ruins it with his ego. A poor reflection on VT ECE",1,5,mandatory,,A,False,-1,1,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,38228082,2023-09-21 13:31:41 +0000 UTC,ECE4805,"This man really does not give direct answer when replying to email. I asked a simple questions and he talks about professionalism, leadership and all types of stuff. Dont email him. It seems that he just gets very frustrated everytime people email him.",1,4,mandatory,,B,False,3,1,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,37037528,2022-12-08 22:03:56 +0000 UTC,ECE4805,"In senior design Dr. Ransbottom can become overly emotional and not specify what he really wants from you. He can then become very frustrated and not be willing to help. In my opinion, he has poor communication skills, and has a bad attitude when students make mistakes.",2,4,non mandatory,,Not sure yet,False,-1,1,0
2570801,VGVhY2hlci0yNTcwODAx,Scot Ransbottom,Engineering,32883744,2020-02-01 04:36:21 +0000 UTC,ECE2514,"Dr. Ransbottom is a great professor in a class he really shouldn't be teaching. That's not to say he doesn't know programming: he's pretty dang good at it, but this class is really too much of a joke in its current state for someone with his energy to be teaching it. Take pity on this dude, be engaged, and he'll love you for it.",4,1,non mandatory,1,A+,False,5,0,1
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,41501649,2025-07-15 02:13:34 +0000 UTC,ECE2714,"Signals and Systems is one of the hardest courses in Electrical Engineering right beside DSP due to its high levels of abstraction and pretty involved math. However, Dr. Lanzerotti brought me hope again on teachers (specially in STEM) that actually know how to simplify complex topics, and care for your understanding and well being. 10/10!",5,3,mandatory,1,A-,True,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,41497043,2025-07-12 03:34:04 +0000 UTC,ECE2714,Great professor. Amazing way to teach notoriously tough ECE class. Highly recommend. By far quickest email replier out of all educators since high school.,5,3,mandatory,1,B+,True,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,41334042,2025-05-20 23:25:41 +0000 UTC,ECE2714,"Dr. Lanzerotti is a great professor and cares about her students very much. Make sure you get high grades on class participation, labs, and quizzes because the tests can be brutal. I tanked my second test and had to work very hard to pull my grade back up to where it was, so make sure to spend enough time studying for tests.",5,4,mandatory,1,A-,False,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,40370169,2024-12-18 22:20:39 +0000 UTC,ECE2714,"gets a bad rap very particular very accessible not the best lectures  office hours are long winded, but she usually gets around to answering questions pretty thoroughly engages students to teach themselves: that's what people don't like spontaneously changes class structure mid semester",5,3,mandatory,1,B+,False,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,39868163,2024-10-29 19:31:26 +0000 UTC,ECE2714,"Very kind professor and is always helpful during office hours. As the other commenter said, her teaching style is easy to follow and helps make the material more understandable.",5,2,mandatory,1,B-,False,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,39838187,2024-10-22 12:17:10 +0000 UTC,ECE2714,"Great professor for 2714, not sure why there's been a recent review bombard of her. The processes she teaches in this class make learning higher level concepts easier and have greatly aided me in my approaches in this class and other coursework. If you pay attention in class and follow her methods you're bound to succeed",5,3,mandatory,1,A,False,3,0,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,39724464,2024-09-04 21:47:51 +0000 UTC,ECE2714,Generous grader.  You'll have to teach yourself a decent bit of the information but she'll always be a generous grader.,3,3,non mandatory,1,B,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,39502568,2024-05-21 17:17:15 +0000 UTC,ECE2714,"Dr. Lanzerotti is a very caring professor. She puts everything into her teaching to make sure her students pass. That said, I don't always think her teaching methods are great, so a lot of time is spent on your own. I highly recommend biting the bullet with the 8AM and taking her for signals though, shes a generous grader.",3,4,non mandatory,1,B,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,39467113,2024-05-15 06:15:28 +0000 UTC,ECE2714,"Dr. Lanzerotti is great! She provides many resources with little work required, so make the most of it; this class is tough no matter who the professor is, and practice exams are way easier than real ones. Office hours are helpful and she goes out of her way to help students succeed like with extra credit to help counter the difficult, heavy exams.",5,4,mandatory,1,B,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,38974426,2024-02-14 04:41:33 +0000 UTC,ECE2714,She wants you to succeed and is very generous with partial credit. Her office hours are incredible and she is dedicated to student success. The best professor for ECE 2714.,5,3,mandatory,1,B+,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,38843288,2024-01-07 18:47:04 +0000 UTC,ECE2714,"One of the best professors to take for ECE 2714. Probably the most caring ECE professor I have met so far. No mandatory homework, quizzes are graded on participation and not accuracy. She also moves deadlines if there are projects or tests in other classes if you ask. Pay attention in class and you will do well.",5,3,mandatory,1,A,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,38698848,2023-12-16 00:08:24 +0000 UTC,ECE2714,Very nice and helpful,5,3,non mandatory,1,A,False,3,1,0
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,37412877,2023-02-07 05:13:13 +0000 UTC,ECE2714,This professor was one of the best ECE professors at Virginia Tech.,5,1,mandatory,1,B+,False,3,5,2
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,37412873,2023-02-07 05:11:43 +0000 UTC,ECE2714,"Dr. Lanzerotti, was great. Helped us prepare for tests.",5,3,non mandatory,1,B-,False,-1,5,1
2689778,VGVhY2hlci0yNjg5Nzc4,Mary Lanzerotti,Electrical Engineering,34803562,2021-05-16 17:32:06 +0000 UTC,ECE2714,"Very engaged with students and responsive to emails. Course material was hard on its own, but could have helped out by making total grade visible on canvas. Reads off the powerpoint and even though it's to save time, skips lots of important steps. Gives out plenty of extra credit, but don't be fooled only helps out by 1 point at the end of the day.",2,5,,0,F,True,5,2,4
